Date,Close,High,Low,Open,Volume
9/14/2023,12.81999969,13.46000004,12.78999996,13.39000034,0
9/15/2023,13.78999996,14.17000008,12.68000031,12.69999981,0
9/18/2023,14,14.75,13.85999966,14.39999962,0
9/19/2023,14.10999966,14.88000011,13.85999966,14.10999966,0
9/20/2023,15.14000034,15.14999962,13.56999969,14.18000031,0
9/21/2023,17.54000092,17.54000092,15.10000038,15.48999977,0
9/22/2023,17.20000076,17.40999985,15.93000031,17.30999947,0
9/25/2023,16.89999962,18.40999985,16.79000092,17.25,0
9/26/2023,18.94000053,19.5,17.17000008,18.03000069,0
9/27/2023,18.21999931,19.70999908,18.03000069,18.29000092,0
9/28/2023,17.34000015,18.77000046,17.05999947,18.21999931,0
9/29/2023,17.52000046,17.73999977,15.82999992,16.87000084,0
10/2/2023,17.61000061,18.54999924,16.93000031,17.30999947,0
10/3/2023,19.78000069,20.47999954,17.52000046,17.80999947,0
10/4/2023,18.57999992,20.87999916,18.29999924,20.71999931,0
10/5/2023,18.48999977,19.57999992,18.26000023,18.67000008,0
10/6/2023,17.45000076,19.93000031,17.19000053,18.72999954,0
10/9/2023,17.70000076,19.60000038,17.55999947,19.54000092,0
10/10/2023,17.03000069,17.86000061,16.51000023,17.70000076,0
10/11/2023,16.09000015,17.78000069,16.09000015,16.95000076,0
10/12/2023,16.69000053,18.07999992,15.43999958,16.07999992,0
10/13/2023,19.31999969,20.78000069,16.5,16.53000069,0
10/16/2023,17.20999908,19.56999969,17.13999939,19.10000038,0
10/17/2023,17.87999916,18.54000092,16.96999931,17.40999985,0
10/18/2023,19.21999931,20.14999962,17.87999916,18.36000061,0
10/19/2023,21.39999962,21.39999962,18.54999924,19.72999954,0
10/20/2023,21.70999908,21.82999992,20.42000008,21.59000015,0
10/23/2023,20.37000084,23.07999992,19.47999954,21.82999992,0
10/24/2023,18.96999931,20.23999977,18.64999962,20.03000069,0
10/25/2023,20.19000053,21.23999977,18.86000061,19.38999939,0
10/26/2023,20.68000031,21.95999908,20.21999931,21.78000069,0
10/27/2023,21.27000046,22.06999969,19.71999931,20.38999939,0
10/30/2023,19.75,21.15999985,19.54999924,21.12999916,0
10/31/2023,18.13999939,19.86000061,17.96999931,19.86000061,0
11/1/2023,16.87000084,18.42000008,16.62999916,18.02000046,0
11/2/2023,15.65999985,16.62000084,15.57999992,16.59000015,0
11/3/2023,14.90999985,15.82999992,14.90999985,15.69999981,0
11/6/2023,14.89000034,15.57999992,14.84000015,15.39000034,0
11/7/2023,14.81000042,15.17000008,14.71000004,15.10000038,0
11/8/2023,14.44999981,15.09000015,14.30000019,14.90999985,0
11/9/2023,15.28999996,15.56999969,14.13000011,14.60999966,0
11/10/2023,14.17000008,15.44999981,14.15999985,15.09000015,0
11/13/2023,14.76000023,15.18999958,14.57999992,15.15999985,0
11/14/2023,14.15999985,14.85999966,13.90999985,14.82999992,0
11/15/2023,14.18000031,14.35000038,13.97000027,14.21000004,0
11/16/2023,14.31999969,14.42000008,13.68000031,14.11999989,0
11/17/2023,13.80000019,14.18999958,13.67000008,14.18000031,0
11/20/2023,13.40999985,14.31000042,13.39000034,14.26000023,0
11/21/2023,13.35000038,14.31000042,13.13000011,13.44999981,0
11/22/2023,12.85000038,13.25,12.81999969,13.07999992,0
11/24/2023,12.46000004,13.17000008,12.44999981,13.02999973,0
11/27/2023,12.68999958,13.27999973,12.64000034,13.14000034,0
11/28/2023,12.68999958,14.30000019,12.56000042,12.77999973,0
11/29/2023,12.97999954,13.10000038,12.47999954,12.71000004,0
11/30/2023,12.92000008,13.39000034,12.81999969,13.06999969,0
12/1/2023,12.63000011,12.96000004,12.47999954,12.93999958,0
12/4/2023,13.07999992,13.69999981,12.97999954,13.27999973,0
12/5/2023,12.85000038,13.76000023,12.81000042,13.26000023,0
12/6/2023,12.97000027,13.02999973,12.64000034,12.77999973,0
12/7/2023,13.06000042,13.27999973,12.94999981,13.17000008,0
12/8/2023,12.35000038,13.23999977,12.35000038,13.14000034,0
12/11/2023,12.63000011,13.14000034,12.60999966,13.05000019,0
12/12/2023,12.06999969,12.73999977,11.81000042,12.68999958,0
12/13/2023,12.18999958,12.46000004,11.81999969,12.19999981,0
12/14/2023,12.47999954,12.73999977,11.84000015,11.96000004,0
12/15/2023,12.27999973,12.53999996,12.01000023,12.11999989,0
12/18/2023,12.56000042,12.64000034,12.39999962,12.61999989,0
12/19/2023,12.52999973,12.60000038,12.32999992,12.60000038,0
12/20/2023,13.67000008,13.93000031,12.28999996,12.63000011,0
12/21/2023,13.64999962,14.48999977,13.34000015,13.39999962,0
12/22/2023,13.02999973,13.96000004,13,13.72000027,0
12/26/2023,12.98999977,13.80000019,12.96000004,13.77000046,0
12/27/2023,12.43000031,13.03999996,12.36999989,13.02000046,0
12/28/2023,12.47000027,12.64999962,12.38000011,12.43999958,0
12/29/2023,12.44999981,13.18999958,12.35999966,12.55000019,0
